source,target,value
147707905,16012783,2/19/16 14:47
3271790814,4908426599,2/19/16 14:48
286349282,33270656,2/19/16 14:48
3245320676,14940354,2/19/16 14:48
4821920832,16031927,2/19/16 14:48
845701356,2606806459,2/19/16 14:48
105779783,15576928,2/19/16 14:48
1096369116,14940354,2/19/16 14:48
2250718783,2274924564,2/19/16 14:48
764318173,95448533,2/19/16 14:48
371789755,1066341548,2/19/16 14:48
131675689,325577961,2/19/16 14:48
2592113484,2832807293,2/19/16 14:48
1400601025,233546048,2/19/16 14:48
3385504732,25073877,2/19/16 14:48
1140733482,5695632,2/19/16 14:48
942767264,1187647735,2/19/16 14:48
409212580,347627434,2/19/16 14:48
2853545711,1541028804,2/19/16 14:48
484477723,25073877,2/19/16 14:48
370706811,14940354,2/19/16 14:48
809414239,41806188,2/19/16 14:48
7.00691E+17,109361219,2/19/16 14:48
589284733,16012783,2/19/16 14:48
287474571,244218738,2/19/16 14:48
473472787,28785486,2/19/16 14:48
3120830212,11866582,2/19/16 14:48
30511844,247504322,2/19/16 14:48
111381659,2425894915,2/19/16 14:48
7.00692E+17,109361219,2/19/16 14:48
1704103212,165180469,2/19/16 14:48
1568708678,2679989365,2/19/16 14:48
4583492056,3948421274,2/19/16 14:48
300701261,108693915,2/19/16 14:48
2793497931,351951741,2/19/16 14:48
15969415,914061,2/19/16 14:48
2749815772,457984599,2/19/16 14:48
2580901710,14940354,2/19/16 14:48
3020290617,25073877,2/19/16 14:48
409212580,3375422393,2/19/16 14:48
217794592,21348880,2/19/16 14:48
214075458,37559045,2/19/16 14:48
7.00691E+17,109361219,2/19/16 14:48
269112578,20562637,2/19/16 14:48
718154581,5695632,2/19/16 14:48
1951788738,763588974,2/19/16 14:48
2818143486,16031927,2/19/16 14:48
44380440,326255267,2/19/16 14:48
99843136,15741036,2/19/16 14:48
276362571,358091193,2/19/16 14:48
815900538,297100174,2/19/16 14:48
23433605,6.99345E+17,2/19/16 14:48
96080712,14940354,2/19/16 14:48
583117972,14940354,2/19/16 14:48
68166416,16190478,2/19/16 14:48
75787430,82114479,2/19/16 14:48
1896083005,2302239423,2/19/16 14:48
3042664937,2435929981,2/19/16 14:48
7.00692E+17,109361219,2/19/16 14:48
209609597,914061,2/19/16 14:48
2371028220,1939212224,2/19/16 14:48
476739547,1541028804,2/19/16 14:48
406508582,1517872886,2/19/16 14:48
100085032,14940354,2/19/16 14:48
579765911,105165371,2/19/16 14:48
3140722320,25073877,2/19/16 14:48
2514799247,15729784,2/19/16 14:48
375733620,14940354,2/19/16 14:48
3324411872,43350851,2/19/16 14:48
4054205776,17025399,2/19/16 14:48
2339015438,274355165,2/19/16 14:48
9611402,14940354,2/19/16 14:48
933008323,41806188,2/19/16 14:48
32401965,27789999,2/19/16 14:48
412605889,1269873392,2/19/16 14:48
1430701200,271164268,2/19/16 14:48
310402353,8736882,2/19/16 14:48
7.00692E+17,109361219,2/19/16 14:48
4872790937,32156954,2/19/16 14:48
484477723,25073877,2/19/16 14:48
2509156830,40256008,2/19/16 14:48
7.00691E+17,109361219,2/19/16 14:48
17051261,14166714,2/19/16 14:48
7.00691E+17,109361219,2/19/16 14:48
45209476,3108351,2/19/16 14:48
709351140,14940354,2/19/16 14:48
436383684,4124058088,2/19/16 14:48
47657632,3270951991,2/19/16 14:48
319963230,16193222,2/19/16 14:48
16687237,90878730,2/19/16 14:48
3417755386,449974837,2/19/16 14:48
2362897190,2274924564,2/19/16 14:48
88237533,16191564,2/19/16 14:48
3122401793,4121225056,2/19/16 14:48
484477723,25073877,2/19/16 14:48
212585039,914061,2/19/16 14:49
23114490,37764422,2/19/16 14:49
411646609,25073877,2/19/16 14:49
547854399,15576928,2/19/16 14:49
44803752,4081892233,2/19/16 14:49
382167725,38440027,2/19/16 14:49
3990358228,27789999,2/19/16 14:49
3140722320,25073877,2/19/16 14:49
2365529954,274355165,2/19/16 14:49
7.00691E+17,109361219,2/19/16 14:49
1668711132,4774532193,2/19/16 14:49
3620702779,16031927,2/19/16 14:49
910444752,274355165,2/19/16 14:49
560692011,41410702,2/19/16 14:49
484477723,25073877,2/19/16 14:49
46136742,25073877,2/19/16 14:49
4827984385,2290551968,2/19/16 14:49
570786133,41806188,2/19/16 14:49
39992789,14940354,2/19/16 14:49
1120380265,14940354,2/19/16 14:49
32121735,33884545,2/19/16 14:49
743967745,270569708,2/19/16 14:49
329237628,2274924564,2/19/16 14:49
270148019,370472164,2/19/16 14:49
2921917223,4046600686,2/19/16 14:49
7.00691E+17,109361219,2/19/16 14:49
3344195351,3889878142,2/19/16 14:49
2371028220,1939212224,2/19/16 14:49
3053668804,14940354,2/19/16 14:49
114423251,1077970098,2/19/16 14:49
450793355,524545961,2/19/16 14:49
7.00692E+17,109361219,2/19/16 14:49
23114490,3375422393,2/19/16 14:49
2837238468,4263893061,2/19/16 14:49
1611475932,1431557515,2/19/16 14:49
977204844,467013270,2/19/16 14:49
592874614,4582587375,2/19/16 14:49
3020290617,620571475,2/19/16 14:49
2714700957,2832807293,2/19/16 14:49
911078940,3759010632,2/19/16 14:49
2163539384,244218738,2/19/16 14:49
3234206654,4035272183,2/19/16 14:49
4764953297,297100174,2/19/16 14:49
388436712,3448846420,2/19/16 14:49
3202303071,4263893061,2/19/16 14:49
751789802,348509133,2/19/16 14:49
23433605,19817778,2/19/16 14:49
2201045341,73425464,2/19/16 14:49
32751814,1936799251,2/19/16 14:49
4784596178,27789999,2/19/16 14:49
1479916867,1187647735,2/19/16 14:49
14787799,129235890,2/19/16 14:49
2858111272,5402612,2/19/16 14:49
972527838,1888179103,2/19/16 14:49
4236584177,199303612,2/19/16 14:49
7.00692E+17,109361219,2/19/16 14:49
23047147,25314325,2/19/16 14:49
1218181934,1541028804,2/19/16 14:49
2988487643,4785202752,2/19/16 14:49
3234206654,2905099385,2/19/16 14:49
3645576743,1888179103,2/19/16 14:49
3322795544,163900400,2/19/16 14:49
4635242236,293483941,2/19/16 14:49
3884610693,2319086116,2/19/16 14:49
1709483708,14940354,2/19/16 14:49
116504222,22064255,2/19/16 14:49
3286831364,3042386780,2/19/16 14:49
2836211308,105165371,2/19/16 14:49
151661128,191175879,2/19/16 14:49
192959969,1289677170,2/19/16 14:49
1002736236,1936799251,2/19/16 14:49
1684093668,1936799251,2/19/16 14:49
4878060820,9633802,2/19/16 14:49
110611375,27789999,2/19/16 14:49
2988487643,4855883563,2/19/16 14:49
2740275841,849862741,2/19/16 14:49
4353480989,3387188439,2/19/16 14:49
575578394,382561193,2/19/16 14:49
3414065488,20562637,2/19/16 14:49
409212580,347627434,2/19/16 14:49
3040108465,297100174,2/19/16 14:49
44803752,25073877,2/19/16 14:49
1976100637,2606806459,2/19/16 14:50
589375768,25073877,2/19/16 14:50
14513940,284183389,2/19/16 14:50
45981130,14940354,2/19/16 14:50
367800274,14940354,2/19/16 14:50
2499740706,15576928,2/19/16 14:50
97743427,2832807293,2/19/16 14:50
36432150,14248226,2/19/16 14:50
2920659436,712976695,2/19/16 14:50
3817413628,25073877,2/19/16 14:50
302004290,27789999,2/19/16 14:50
17924258,14940354,2/19/16 14:50
405426906,467487966,2/19/16 14:50
177731377,3105756989,2/19/16 14:50
60997190,149249831,2/19/16 14:50
37510827,11866582,2/19/16 14:50
233305430,213513491,2/19/16 14:50
2988487643,129235890,2/19/16 14:50
41318750,15576928,2/19/16 14:50
53201731,146087611,2/19/16 14:50
466327716,42825230,2/19/16 14:50
2840135452,5781452,2/19/16 14:50
3306353303,14940354,2/19/16 14:50
3343242843,14940354,2/19/16 14:50
4495056743,2679989365,2/19/16 14:50
450244239,16012783,2/19/16 14:50
19119868,16012783,2/19/16 14:50
254340803,15727317,2/19/16 14:50
1554776414,380727650,2/19/16 14:50
189337115,426802833,2/19/16 14:50
1620669038,2646849841,2/19/16 14:50
498137972,16012783,2/19/16 14:50
260487902,14940354,2/19/16 14:50
294238047,14940354,2/19/16 14:50
36542668,65228322,2/19/16 14:50
333564320,19777398,2/19/16 14:50
1202504030,1187647735,2/19/16 14:50
2205198069,16031927,2/19/16 14:50
19372128,14940354,2/19/16 14:50
3093100990,3331874607,2/19/16 14:50
29596339,14940354,2/19/16 14:50
1027795165,573526637,2/19/16 14:50
3167921203,24645871,2/19/16 14:50
89983578,496832339,2/19/16 14:50
62965614,14940354,2/19/16 14:50
2448382639,18791763,2/19/16 14:50
44803752,3497865853,2/19/16 14:50
1370642917,15576928,2/19/16 14:50
33267563,2274924564,2/19/16 14:50
703220810,38440027,2/19/16 14:50
2509156830,40256008,2/19/16 14:50
7.00692E+17,109361219,2/19/16 14:50
3024828266,1074544400,2/19/16 14:50
2251196271,2149914553,2/19/16 14:50
3817413628,69329527,2/19/16 14:50
333564320,19777398,2/19/16 14:50
16190478,129235890,2/19/16 14:50
7.00692E+17,109361219,2/19/16 14:50
192959969,3151869050,2/19/16 14:50
4334135654,968299640,2/19/16 14:50
31999788,14413466,2/19/16 14:50
2198107879,1541028804,2/19/16 14:50
2448382639,16711026,2/19/16 14:50
492263825,292213945,2/19/16 14:50
2372058548,813899491,2/19/16 14:50
3040821992,1270350900,2/19/16 14:50
188011806,2425894915,2/19/16 14:50
575719338,14940354,2/19/16 14:50
792248503,14940354,2/19/16 14:50
3890345237,2825963158,2/19/16 14:50
161067450,149249831,2/19/16 14:50
302689866,61533487,2/19/16 14:50
3532804813,2228710388,2/19/16 14:50
1410648650,1541028804,2/19/16 14:50
584200035,1541028804,2/19/16 14:50
915223567,16012783,2/19/16 14:50
2428238845,270569708,2/19/16 14:50
131332987,524545961,2/19/16 14:50
2319718380,14940354,2/19/16 14:50
20734932,14940354,2/19/16 14:50
4041511396,129235890,2/19/16 14:50
1642530600,157044469,2/19/16 14:50
17139136,236026761,2/19/16 14:50
155598890,33884545,2/19/16 14:50
7.00693E+17,109361219,2/19/16 14:50
1556179267,105165371,2/19/16 14:50
2473139052,426802833,2/19/16 14:50
14839316,914061,2/19/16 14:50
2567361932,62447206,2/19/16 14:50
581499659,2476863896,2/19/16 14:50
216956610,853331360,2/19/16 14:50
219795203,14940354,2/19/16 14:50
7.00688E+17,109361219,2/19/16 14:50
531565758,16163639,2/19/16 14:50
554841042,351951741,2/19/16 14:50
2734603193,2302239423,2/19/16 14:50
7.00683E+17,109361219,2/19/16 14:50
7.00692E+17,109361219,2/19/16 14:50
905972672,85072747,2/19/16 14:50
113031106,15576928,2/19/16 14:50
787242025,15576928,2/19/16 14:50
2652287388,14940354,2/19/16 14:50
1102220540,105901883,2/19/16 14:50
3316868654,1412064840,2/19/16 14:51
524810987,21394764,2/19/16 14:51
620311526,129235890,2/19/16 14:51
3348888203,297100174,2/19/16 14:51
277125802,12912542,2/19/16 14:51
60220819,30670219,2/19/16 14:51
436225518,918346674,2/19/16 14:51
305249356,14940354,2/19/16 14:51
589410552,2274924564,2/19/16 14:51
52141764,27789999,2/19/16 14:51
4057912153,25073877,2/19/16 14:51
15819729,14940354,2/19/16 14:51
2869699500,4263893061,2/19/16 14:51
524810987,21394764,2/19/16 14:51
3772895061,3375422393,2/19/16 14:51
1152262693,33884545,2/19/16 14:51
241626752,33884545,2/19/16 14:51
341027410,16031927,2/19/16 14:51
589375768,129235890,2/19/16 14:51
798849650,3178065296,2/19/16 14:51
105951500,2274924564,2/19/16 14:51
2677797949,14940354,2/19/16 14:51
23079180,14940354,2/19/16 14:51
319256562,236026761,2/19/16 14:51
353883061,2832807293,2/19/16 14:51
546031309,2646849841,2/19/16 14:51
577528617,2274924564,2/19/16 14:51
624055760,318518392,2/19/16 14:51
17772269,398088661,2/19/16 14:51
176482555,33884545,2/19/16 14:51
131675689,2905099385,2/19/16 14:51
4363406838,2274924564,2/19/16 14:51
4915208189,17133044,2/19/16 14:51
2935733303,4102376488,2/19/16 14:51
254797483,14940354,2/19/16 14:51
20084570,129235890,2/19/16 14:51
3752361681,469381281,2/19/16 14:51
49393232,3817413628,2/19/16 14:51
1114790876,18396319,2/19/16 14:51
60393143,2905099385,2/19/16 14:51
146408874,65493023,2/19/16 14:51
335851661,2646849841,2/19/16 14:51
377083503,124371986,2/19/16 14:51
3074303838,129235890,2/19/16 14:51
1434197689,25073877,2/19/16 14:51
21609902,4908426599,2/19/16 14:51
20828047,14940354,2/19/16 14:51
232023677,21965432,2/19/16 14:51
3007144764,25589776,2/19/16 14:51
124371986,1412064840,2/19/16 14:51
588628253,2163076560,2/19/16 14:51
1438676971,25073877,2/19/16 14:51
3532804813,199303612,2/19/16 14:51
1675606220,3314758074,2/19/16 14:51
2197386599,90878730,2/19/16 14:51
15846560,14940354,2/19/16 14:51
62263538,129235890,2/19/16 14:51
7.00693E+17,109361219,2/19/16 14:51
231923744,129235890,2/19/16 14:51
1252125619,14940354,2/19/16 14:51
567953684,912791533,2/19/16 14:51
750886328,1541028804,2/19/16 14:51
2718226082,1407822289,2/19/16 14:51
345894993,5402612,2/19/16 14:51
1337500658,618472332,2/19/16 14:51
161058972,14940354,2/19/16 14:51
476671982,246293965,2/19/16 14:51
4641362844,3622904116,2/19/16 14:51
1959891811,18857913,2/19/16 14:51
15309143,49367983,2/19/16 14:51
546360958,2646849841,2/19/16 14:51
7.00693E+17,109361219,2/19/16 14:51
1857109291,1541028804,2/19/16 14:51
2763745062,3181032174,2/19/16 14:51
7.00692E+17,109361219,2/19/16 14:51
533189302,21348880,2/19/16 14:51
3339349169,3331874607,2/19/16 14:51
283259207,14940354,2/19/16 14:51
1053184238,18791763,2/19/16 14:51
7.00692E+17,109361219,2/19/16 14:51
2944240880,3125809370,2/19/16 14:51
2688563364,316327930,2/19/16 14:51
2874567659,25314325,2/19/16 14:51
140865416,270569708,2/19/16 14:51
526346146,339821379,2/19/16 14:51
174103715,2679989365,2/19/16 14:51
3677594795,418867782,2/19/16 14:51
3272248910,25314325,2/19/16 14:51
2963636857,3693515593,2/19/16 14:51
3020455940,4043751910,2/19/16 14:51
596591919,4691189473,2/19/16 14:51
898503012,2410103844,2/19/16 14:51
243813534,16031927,2/19/16 14:51
4720411198,236636515,2/19/16 14:51
2570294295,30237735,2/19/16 14:51
2273797556,514718176,2/19/16 14:51
724833043,41067762,2/19/16 14:51
3417755386,120025039,2/19/16 14:51
476671982,246293965,2/19/16 14:51
311688222,3408762575,2/19/16 14:51
3927572774,4121225056,2/19/16 14:51
117162947,106538753,2/19/16 14:51
136221308,2787076950,2/19/16 14:51
3290818355,14940354,2/19/16 14:51
2986432426,3127827983,2/19/16 14:51
605963171,3497865853,2/19/16 14:51
372138341,36327407,2/19/16 14:51
427872143,382728933,2/19/16 14:51
229594092,347627434,2/19/16 14:51
3299974706,809503508,2/19/16 14:51
330956795,1541028804,2/19/16 14:51
513628804,1910055703,2/19/16 14:51
354605152,149249831,2/19/16 14:51
402845152,14940354,2/19/16 14:51
3817413628,129235890,2/19/16 14:51
2347558818,14940354,2/19/16 14:51
898503012,2410103844,2/19/16 14:51
603010278,14940354,2/19/16 14:51
36048950,25314325,2/19/16 14:51
18673125,27789999,2/19/16 14:52
7.00685E+17,109361219,2/19/16 14:52
317580699,914061,2/19/16 14:52
4250285182,41410702,2/19/16 14:52
74943168,256199223,2/19/16 14:52
251857699,15726324,2/19/16 14:52
2742200355,634598384,2/19/16 14:52
43723599,4914539795,2/19/16 14:52
3532804813,40416615,2/19/16 14:52
745631220,16163639,2/19/16 14:52
424568928,1541028804,2/19/16 14:52
39959975,14236800,2/19/16 14:52
120575053,802986721,2/19/16 14:52
7.00692E+17,109361219,2/19/16 14:52
29061853,21965432,2/19/16 14:52
614534761,191175879,2/19/16 14:52
1428794820,6160792,2/19/16 14:52
533973940,13524182,2/19/16 14:52
7.00692E+17,109361219,2/19/16 14:52
7.00693E+17,109361219,2/19/16 14:52
4478468420,129235890,2/19/16 14:52
2876494576,19011697,2/19/16 14:52
931842572,14940354,2/19/16 14:52
903069590,5695632,2/19/16 14:52
1616124385,2274924564,2/19/16 14:52
2871912350,17372211,2/19/16 14:52
3980026395,1536104407,2/19/16 14:52
3003765995,41806188,2/19/16 14:52
2242773129,2274924564,2/19/16 14:52
22903233,261330050,2/19/16 14:52
1228562190,366416062,2/19/16 14:52
19448745,25073877,2/19/16 14:52
292750207,163511119,2/19/16 14:52
43948670,3497865853,2/19/16 14:52
3044596275,4121225056,2/19/16 14:52
52605277,14940354,2/19/16 14:52
3341177906,15576928,2/19/16 14:52
2865256862,129235890,2/19/16 14:52
7.00692E+17,109361219,2/19/16 14:52
396425931,14940354,2/19/16 14:52
2688563364,316327930,2/19/16 14:52
4861875656,4716827713,2/19/16 14:52
928607750,25314325,2/19/16 14:52
443292333,2319339266,2/19/16 14:52
29544925,21965432,2/19/16 14:52
285998700,426802833,2/19/16 14:52
2369134362,18791763,2/19/16 14:52
352935170,125370749,2/19/16 14:52
37541837,199875709,2/19/16 14:52
2261151862,149249831,2/19/16 14:52
1896083005,4774532193,2/19/16 14:52
2263393884,149249831,2/19/16 14:52
700153654,1517142798,2/19/16 14:52
53103563,96576302,2/19/16 14:52
4901618982,6160792,2/19/16 14:52
4850203191,21348880,2/19/16 14:52
83408515,14940354,2/19/16 14:52
39302971,125370749,2/19/16 14:52
2267598355,366416062,2/19/16 14:52
548512250,125370749,2/19/16 14:52
182978104,328878936,2/19/16 14:52
3460875749,15726324,2/19/16 14:52
263785689,125370749,2/19/16 14:52
197404857,149249831,2/19/16 14:52
23433605,3277814538,2/19/16 14:52
2400511674,763588974,2/19/16 14:52
2931994147,2646849841,2/19/16 14:52
4613616995,56181310,2/19/16 14:52
17082550,1541028804,2/19/16 14:52
100020222,129235890,2/19/16 14:52
605312147,2646849841,2/19/16 14:52
15880293,914061,2/19/16 14:52
3362246902,94345928,2/19/16 14:52
596591919,129235890,2/19/16 14:52
4559657357,63485337,2/19/16 14:52
107411114,634598384,2/19/16 14:52
2338774382,125370749,2/19/16 14:52
1709852622,1541028804,2/19/16 14:52
3064846265,41410702,2/19/16 14:52
275359104,14940354,2/19/16 14:52
371061071,14940354,2/19/16 14:52
4237932478,16031927,2/19/16 14:52
2821081250,15576928,2/19/16 14:52
124659811,20562637,2/19/16 14:52
3416492837,27789999,2/19/16 14:52
802064924,278509791,2/19/16 14:52
143671746,61533487,2/19/16 14:52
7.0069E+17,109361219,2/19/16 14:52
2385575630,148779151,2/19/16 14:52
615220309,125370749,2/19/16 14:52
1621320505,149249831,2/19/16 14:52
1141336530,118096989,2/19/16 14:52
2550247783,1187647735,2/19/16 14:52
588768767,2646849841,2/19/16 14:52
104783906,474464413,2/19/16 14:52
19490590,55567369,2/19/16 14:52
400975108,2679989365,2/19/16 14:52
595358593,5695632,2/19/16 14:52
105544862,20562637,2/19/16 14:52
47240585,14940354,2/19/16 14:52
302285191,125370749,2/19/16 14:52
812079846,4007921186,2/19/16 14:52
33491087,125370749,2/19/16 14:52
1394878730,125370749,2/19/16 14:52
548462015,347627434,2/19/16 14:52
954332222,95448533,2/19/16 14:52
133585733,4035272183,2/19/16 14:52
3062005015,4121225056,2/19/16 14:52
4321180709,2908170952,2/19/16 14:52
103875019,301863076,2/19/16 14:52
118096989,134638326,2/19/16 14:52
2957897177,2274924564,2/19/16 14:52
3304705134,129235890,2/19/16 14:52
2608956567,20562637,2/19/16 14:52
18787338,125370749,2/19/16 14:52
1053184238,41758974,2/19/16 14:52
7.00693E+17,109361219,2/19/16 14:52
1635487489,467013270,2/19/16 14:52
2550649962,3497865853,2/19/16 14:53
4789568557,2251400894,2/19/16 14:53
131783170,125370749,2/19/16 14:53
216086116,14940354,2/19/16 14:53
898503012,4164558574,2/19/16 14:53
560214644,1541028804,2/19/16 14:53
4578453673,4442765194,2/19/16 14:53
367247620,2752643243,2/19/16 14:53
1578084409,202249140,2/19/16 14:53
15798244,2835886194,2/19/16 14:53
3021930615,105165371,2/19/16 14:53
7.00692E+17,109361219,2/19/16 14:53
1053184238,88530711,2/19/16 14:53
2988487643,3355618822,2/19/16 14:53
188011806,3380367683,2/19/16 14:53
352653173,14940354,2/19/16 14:53
1957502353,18396319,2/19/16 14:53
3074303838,620571475,2/19/16 14:53
2771588954,4035272183,2/19/16 14:53
38729469,16012783,2/19/16 14:53
116791313,14940354,2/19/16 14:53
283552559,28785486,2/19/16 14:53
474602875,129235890,2/19/16 14:53
550519985,4774532193,2/19/16 14:53
502002359,256199223,2/19/16 14:53
4283417893,18772897,2/19/16 14:53
2840135452,16193222,2/19/16 14:53
99944372,270569708,2/19/16 14:53
269085077,41410702,2/19/16 14:53
297070783,1541028804,2/19/16 14:53
202665828,14940354,2/19/16 14:53
159583835,4124058088,2/19/16 14:53
3074303838,620571475,2/19/16 14:53
188842730,2832807293,2/19/16 14:53
471665359,14940354,2/19/16 14:53
4822627273,129235890,2/19/16 14:53
29928441,14940354,2/19/16 14:53
286884325,37764422,2/19/16 14:53
140163844,14940354,2/19/16 14:53
16207074,3314758074,2/19/16 14:53
132304100,4886992885,2/19/16 14:53
133443868,14940354,2/19/16 14:53
161838279,14434063,2/19/16 14:53
224358729,18396319,2/19/16 14:53
3345074175,3310196245,2/19/16 14:53
3542737093,2274924564,2/19/16 14:53
3641924772,25073877,2/19/16 14:53
277014798,4627478657,2/19/16 14:53
2955011377,3228495293,2/19/16 14:53
586783937,2302239423,2/19/16 14:53
509232868,14940354,2/19/16 14:53
3764086155,2832807293,2/19/16 14:53
258581917,1187647735,2/19/16 14:53
512608908,2718164052,2/19/16 14:53
190730028,108693915,2/19/16 14:53
342745627,3087045099,2/19/16 14:53
3053448991,1163103662,2/19/16 14:53
321119738,8839632,2/19/16 14:53
858116047,3330905427,2/19/16 14:53
4060522877,41410702,2/19/16 14:53
3162790159,2305405063,2/19/16 14:53
38729469,20455625,2/19/16 14:53
187067988,3294752699,2/19/16 14:53
7.00693E+17,109361219,2/19/16 14:53
53456218,14940354,2/19/16 14:53
3425181346,1117957238,2/19/16 14:53
16018980,149249831,2/19/16 14:53
548462015,3375422393,2/19/16 14:53
634268080,14166714,2/19/16 14:53
173851898,3108351,2/19/16 14:53
586783937,241316195,2/19/16 14:53
335619609,20562637,2/19/16 14:53
162321251,125370749,2/19/16 14:53
2906263767,56573807,2/19/16 14:53
3207762285,2274924564,2/19/16 14:53
342952204,2347049341,2/19/16 14:53
1668408361,2347049341,2/19/16 14:53
2766733223,2456989771,2/19/16 14:53
95009868,25073877,2/19/16 14:53
1016547967,18857913,2/19/16 14:53
252461608,15576928,2/19/16 14:53
3647712853,118096989,2/19/16 14:53
2398325790,149249831,2/19/16 14:53
427872143,4716827713,2/19/16 14:53
1893936396,1077970098,2/19/16 14:53
4926218183,426802833,2/19/16 14:53
311583754,15576928,2/19/16 14:53
1708152096,407261533,2/19/16 14:53
2175324966,129235890,2/19/16 14:53
1289677170,2377312303,2/19/16 14:53
2967826847,125370749,2/19/16 14:53
4353480989,25073877,2/19/16 14:53
4023264794,129235890,2/19/16 14:53
2280095617,876482785,2/19/16 14:53
375645666,1187647735,2/19/16 14:53
7424492,125370749,2/19/16 14:53
7.00693E+17,109361219,2/19/16 14:53
18684345,145773567,2/19/16 14:53
3253957052,14940354,2/19/16 14:53
3723481395,4430503527,2/19/16 14:53
1596074678,3178065296,2/19/16 14:53
7.00693E+17,109361219,2/19/16 14:53
7.00693E+17,109361219,2/19/16 14:53
91915416,14940354,2/19/16 14:53
25960743,264050862,2/19/16 14:53
186587664,2319339266,2/19/16 14:53
4115156963,18396319,2/19/16 14:53
2770561151,477864155,2/19/16 14:53
25910102,29166407,2/19/16 14:53
3227709091,94086141,2/19/16 14:53
520289564,299000782,2/19/16 14:53
2353974979,18080729,2/19/16 14:53
2874973501,2832807293,2/19/16 14:53
81279355,32497478,2/19/16 14:53
531097642,19011697,2/19/16 14:53
2170531694,351951741,2/19/16 14:53
141480242,15576928,2/19/16 14:53
1250097271,3339173091,2/19/16 14:53
4749815903,25073877,2/19/16 14:53
3022045469,129235890,2/19/16 14:53
7.00692E+17,109361219,2/19/16 14:53
2996807133,125370749,2/19/16 14:53
7.00693E+17,109361219,2/19/16 14:53
40892674,14940354,2/19/16 14:53
571005931,41984111,2/19/16 14:53
2741768343,125370749,2/19/16 14:53
4250285182,16193222,2/19/16 14:53
299293074,1541028804,2/19/16 14:53
12301832,914061,2/19/16 14:53
20774353,4007921186,2/19/16 14:53
4854814035,807095,2/19/16 14:53
4829670611,15576928,2/19/16 14:53
4827984385,2290551968,2/19/16 14:54
557431809,4102376488,2/19/16 14:54
38441352,251635353,2/19/16 14:54
495986041,2832807293,2/19/16 14:54
2990385924,149249831,2/19/16 14:54
3603606501,15349653,2/19/16 14:54
316064361,2832807293,2/19/16 14:54
557431809,620571475,2/19/16 14:54
259538237,199875709,2/19/16 14:54
2434391871,4716827713,2/19/16 14:54
108107865,18791763,2/19/16 14:54
2666633798,19011697,2/19/16 14:54
766283706,1187647735,2/19/16 14:54
271077737,914061,2/19/16 14:54
99058979,149249831,2/19/16 14:54
4808006294,18791763,2/19/16 14:54
863375160,281685471,2/19/16 14:54
60040335,14940354,2/19/16 14:54
4499978114,4012479875,2/19/16 14:54
372998146,42769016,2/19/16 14:54
1597922286,19777398,2/19/16 14:54
2779737725,19011697,2/19/16 14:54
2566214600,3368465157,2/19/16 14:54
350356660,18396319,2/19/16 14:54
350522902,183301058,2/19/16 14:54
2190954974,2600458040,2/19/16 14:54
531097642,297100174,2/19/16 14:54
3330326163,212067712,2/19/16 14:54
280295236,15164565,2/19/16 14:54
4846199199,18791763,2/19/16 14:54
354703406,1074544400,2/19/16 14:54
723666374,14940354,2/19/16 14:54
445196429,2646849841,2/19/16 14:54
328467179,105165371,2/19/16 14:54
356588082,34713362,2/19/16 14:54
4889600260,2597927946,2/19/16 14:54
2199906626,337502808,2/19/16 14:54
7.00693E+17,109361219,2/19/16 14:54
36745024,93080399,2/19/16 14:54
4702908808,15576928,2/19/16 14:54
1048723147,4774532193,2/19/16 14:54
573825490,624413,2/19/16 14:54
3438671963,14940354,2/19/16 14:54
1732237957,29166407,2/19/16 14:54
489502013,2646849841,2/19/16 14:54
50741705,15576928,2/19/16 14:54
56339448,914061,2/19/16 14:54
256631968,16583750,2/19/16 14:54
505118761,4121225056,2/19/16 14:54
104817597,3587865737,2/19/16 14:54
4799124590,149249831,2/19/16 14:54
3167921203,3125809370,2/19/16 14:54
898503012,712976695,2/19/16 14:54
362460596,2832807293,2/19/16 14:54
3366390124,1187647735,2/19/16 14:54
145838102,14844867,2/19/16 14:54
269659900,15576928,2/19/16 14:54
17602996,634598384,2/19/16 14:54
110767355,4043751910,2/19/16 14:54
66033904,159230211,2/19/16 14:54
1416509502,1541028804,2/19/16 14:54
2839346384,2832807293,2/19/16 14:54
191175879,29166407,2/19/16 14:54
373657768,2908170952,2/19/16 14:54
95955646,125370749,2/19/16 14:54
1341171522,125370749,2/19/16 14:54
2879171208,2646849841,2/19/16 14:54
2358140324,1939212224,2/19/16 14:54
531562638,129235890,2/19/16 14:54
1119523176,14940354,2/19/16 14:54
3003765995,2232317695,2/19/16 14:54
19436631,125370749,2/19/16 14:54
83824518,125370749,2/19/16 14:54
2967543252,208667872,2/19/16 14:54
420050292,14940354,2/19/16 14:54
2949498762,2597927946,2/19/16 14:54
154987630,437030761,2/19/16 14:54
509297214,326255267,2/19/16 14:54
3817413628,514718176,2/19/16 14:54
314536920,4751881242,2/19/16 14:54
7.00693E+17,109361219,2/19/16 14:54
37025524,15757578,2/19/16 14:54
3345074175,1400943320,2/19/16 14:54
88483611,1541028804,2/19/16 14:54
4838288414,3161255514,2/19/16 14:54
1410887059,2832807293,2/19/16 14:54
100634659,2274924564,2/19/16 14:55
268395447,125370749,2/19/16 14:55
743328692,49753604,2/19/16 14:55
1048291440,2302239423,2/19/16 14:55
508342895,28785486,2/19/16 14:55
